Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Laura Brennan-Whitefield,1913.0,985.0,985.0,985.0,985.0,985.0,985.0
Ian Cavana,1185.0,1185.0,985.0,985.0,985.0,985.0,985.0
Ian Davis,675.0,687.1274999999999,715.6496299999999,719.5997499999999,723.00824,745.3402600000001,1046.18463
Mark Dixon,344.0,1143.9298999999996,1143.9298999999996,985.0,985.0,985.0,985.0
Mason Graham,80.0,90.6722,137.42149,156.92842000000002,172.14629,0.0,0.0
David Paterson,336.0,341.8212,349.92215999999996,352.3814,354.06419,367.28582000000006,0.0
Andrew Russell,309.0,326.4636,346.2096899999999,365.5642499999999,403.62901999999997,462.94881,481.36073999999996
Denise Sommerville,79.0,90.1573,94.88286,124.69947000000003,0.0,0.0,0.0
