Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Paul Aitken,345.0,462.4211999999999,469.90349999999984,471.62039999999973,491.1058499999999,536.37925,0.0,0.0
Neil Anderson,74.0,91.8332,95.57435000000001,95.75134999999999,0.0,0.0,0.0,0.0
Angela Convery,1639.0,1639.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0
Betty Wood Cunningham,1355.0,1355.0,1355.0,1347.0,1347.0,1347.0,1347.0,1347.0
Danny Devlin,1753.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0
Chris Lunday,616.0,690.8068,934.516,935.5484999999999,967.9998500000002,1104.50035,1197.9202,1282.18235
Greg Turner,722.0,760.2139999999999,760.74845,761.7101499999999,766.6424499999999,779.7942,898.40785,0.0
Frank Wilson,229.0,257.4867999999999,272.0950999999998,273.03319999999974,284.6127499999999,0.0,0.0,0.0
