Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Paula Baker,206.0,226.47953000000007,231.69974000000002,0.0,0.0,0.0,0.0
Jim Bollan,953.0,972.1582699999999,988.3784800000001,1047.12205,1136.12205,1138.18871,1500.5851400000001
Ian Dickson,1494.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0
Matthew Dillon,420.0,421.10105,432.10105000000004,439.32126000000005,0.0,0.0,0.0
Ronnie Mccoll,653.0,913.2882200000004,917.2882200000003,1007.6199799999999,1017.2806099999999,1017.86925,0.0
Michelle Marie Mcginty,956.0,963.2669299999997,966.2669299999997,997.8084,1116.8084,1130.71234,1280.31944
John Kelly Millar,1089.0,1095.16588,1101.16588,1116.8265099999999,1184.2669299999998,1165.0,1165.0
Sian Wilkie,51.0,51.660630000000005,0.0,0.0,0.0,0.0,0.0
