Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Chloe Campbell,496.0,511.036,519.10883,543.8606100000002,614.0123,637.24124,655.30192,0.0
Danny Gibson,616.0,665.1175999999999,668.7323,682.2430999999999,729.7730999999999,994.0884599999999,927.0,927.0
James Mcdonald,85.0,117.32740000000001,118.29132000000001,0.0,0.0,0.0,0.0,0.0
Susan Mcgill,1054.0,1054.0,927.0,927.0,927.0,927.0,927.0,927.0
Ross Oxburgh,1237.0,927.0,927.0,927.0,927.0,927.0,927.0,927.0
Jen Preston,266.0,302.8382,305.85044999999997,312.85765000000004,349.6358500000001,0.0,0.0,0.0
Fayzan Rehman,150.0,205.63320000000002,206.11515999999995,222.38015999999993,0.0,0.0,0.0,0.0
Jim Thomson,727.0,740.2818000000002,845.5900600000004,862.1925100000002,885.18769,899.65281,906.44064,1246.2648
