Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Neil Macdonald Beaton,71.0,79.42205000000001,89.42205000000001,97.94033,0.0,0.0,0.0,0.0
Ken Macbrayne,51.0,51.64785,0.0,0.0,0.0,0.0,0.0,0.0
Roddy Mackay,197.0,202.44194000000005,209.44194000000005,215.57151000000005,236.4785,261.71774999999997,264.61603,342.41286
Iain Murdoch Macleod,237.0,242.96022000000005,247.21936000000002,261.12635,275.03334,318.6613,309.0,309.0
John Macleod,65.0,67.72097000000001,74.72097000000001,0.0,0.0,0.0,0.0,0.0
Roslyn Macpherson,156.0,159.75753000000003,162.75753000000003,170.88710000000003,184.18280000000001,204.99678,205.99806,0.0
Uisdean Robertson,355.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0
Andrew Walker,102.0,115.21614,126.60485000000003,139.2527,161.36238,0.0,0.0,0.0
