Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
John Bruce,861.0,878.9427599999999,899.43799,906.4379900000001,907.9345199999998,1043.84712,1051.05929,1217.62324
Muriel Cockburn,886.0,900.13672,914.2726499999999,1210.0301999999997,1106.0,1106.0,1106.0,1106.0
Dave Fallows,371.0,381.73846999999995,397.8743999999999,0.0,0.0,0.0,0.0,0.0
Declan Gallacher,489.0,503.13671999999974,575.5834599999998,596.2631099999999,605.3834,0.0,0.0,0.0
Pippa Hadley,568.0,593.2829799999994,624.7782099999995,655.1375099999999,702.7045899999999,850.4641100000001,858.33544,0.0
Russell Jones,1280.0,1106.0,1106.0,1106.0,1106.0,1106.0,1106.0,1106.0
Bill Lobban,842.0,895.1486300000005,946.9157200000002,962.27502,978.4046499999998,1133.3031700000001,1106.0,1106.0
Charlie Whelan,232.0,241.65103000000005,0.0,0.0,0.0,0.0,0.0,0.0
