Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Mike Berston,60.0,75.61149999999998,78.27982,78.63455000000002,80.65408000000001,0.0,0.0
David Dawson,256.0,294.09205999999995,299.42869999999994,300.13234,302.20747000000006,322.81809,356.68833
Paul Dawson,14.0,15.873380000000001,16.13498,16.263799999999996,0.0,0.0,0.0
Steven Heddle,474.0,326.0,326.0,326.0,326.0,326.0,326.0
Ingirid Windwick Jolly,75.0,89.98704,92.60304000000002,93.04227000000003,96.36295000000001,116.41993,0.0
Rikki Lidderdale,113.0,139.85177999999996,143.72345999999993,144.28887999999995,146.37763,165.46901,188.73365
John Ross Scott,291.0,328.77982999999995,328.77982999999995,326.0,326.0,326.0,326.0
Gwenda Shearer,344.0,344.0,326.0,326.0,326.0,326.0,326.0
