Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Beverly Clubley,159.0,159.75614000000002,160.75614,0.0,0.0,0.0,0.0,0.0
Sandy Cowie,250.0,252.61211999999995,254.61211999999995,290.71522999999996,356.95255,309.0,309.0,309.0
Barbara Foulkes,155.0,157.8183399999999,161.8183399999999,189.0932999999999,0.0,0.0,0.0,0.0
Kristopher Leask,211.0,211.68739999999994,213.68739999999994,233.75614000000002,257.99672999999996,267.58487,274.46337,347.31314
Leslie Manson,320.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0
Leslie Sinclair,175.0,175.99672999999999,183.99672999999996,199.06546999999995,217.3748,232.04379,244.07569,0.0
Ivan Taylor,252.0,254.6808599999999,254.6808599999999,284.81834,345.81507000000005,345.81507,309.0,309.0
Cameron Whittle,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
