Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Jake Ainscough,226.0,229.0148399999999,257.48265999999995,259.76656,276.80278000000004,0.0,0.0
Mary-Jean Devon,734.0,744.08412,789.8118399999998,766.0,766.0,766.0,766.0
Jim Lynch,613.0,616.69058,619.79454,623.02058,637.4372800000001,679.9647399999999,1164.27458
Alistair Macdougall,155.0,158.22275999999997,169.48265999999995,179.26262000000003,0.0,0.0,0.0
Sean Macintyre,506.0,511.50988000000007,519.5098800000001,520.87348,539.0859399999999,572.73766,0.0
Roddy Mccuish,808.0,766.0,766.0,766.0,766.0,766.0,766.0
Jamie Mcgrigor,629.0,636.32918,667.90096,671.0329599999999,712.50568,759.0483,769.96154
David Pollard,154.0,156.39108000000002,0.0,0.0,0.0,0.0,0.0
