Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Bill Butler,2403.0,1726.0,1726.0,1726.0,1726.0,1726.0
Chris Cunningham,2310.0,2310.0,1726.0,1726.0,1726.0,1726.0
John Hamelink,712.0,746.9345200000001,801.79429,845.17402,939.3506999999998,0.0
Malcolm Mitchell,460.0,479.43936999999994,888.2331400000002,898.2733000000001,1554.29371,1992.6484
Steven Morrison,886.0,932.2037200000002,935.4902500000001,965.9969,968.2497099999998,1001.35998
Eva Clark Murray,940.0,1438.3803700000005,1452.5377300000002,1512.3683299999998,1548.19687,1794.9142699999998
Rosemary Ugbah,745.0,750.6346,821.1685899999999,829.4214000000001,0.0,0.0
Hugh Grenville Waterfield,173.0,185.95958,188.99329999999998,0.0,0.0,0.0
