Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Jim Campbell,1594.0,1598.0,1646.0,1646.2688399999997,1654.2688399999997,1674.8063900000002,1701.67257,0.0
Linda Lenora Campbell,152.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
Cammy Day,1995.0,2014.0,2044.0,2044.3102,2104.31631,2251.65214,2112.0,2112.0
Sanne Dijkstra-Downie,2077.0,2094.0,2113.0,2112.0,2112.0,2112.0,2112.0,2112.0
Stuart Dobbin,1917.0,1923.0,1938.0,1938.0324299999995,3007.0451199999998,2112.0,2112.0,2112.0
Carrie Gooch,1353.0,1365.0,1369.0,1369.03525,0.0,0.0,0.0,0.0
Kerry Elizabeth Heathcote,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kayleigh O'Neill,1337.0,1375.0,1390.0,1390.1997499999995,1571.2091500000001,2013.5075199999997,2063.23068,2321.87223
