Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Allison Cook,287.0,293.5826,297.56396000000007,303.6737,310.46461999999997,365.72582000000006,0.0,0.0
Mike Dillon,211.0,226.79824000000002,230.94549000000006,244.48174999999995,257.12856999999997,0.0,0.0,0.0
Terry Kelly,1349.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0
Jimmy Kerr,147.0,162.46911000000003,164.79156999999998,177.01277,0.0,0.0,0.0,0.0
Kenny Maclaren,1085.0,1085.0,905.0,905.0,905.0,905.0,905.0,905.0
Mags Maclaren,483.0,498.46910999999994,654.40571,667.0725499999999,702.19903,747.8639599999999,791.7028300000001,939.50034
David Murdoch,243.0,256.49433,261.9687,281.9546999999999,321.19101,376.85627999999997,497.90589,0.0
Tommy Williams,719.0,1045.4969600000006,1045.4969600000006,905.0,905.0,905.0,905.0,905.0
