Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Graham Campbell,1690.0,1690.0,1359.0,1359.0,1359.0,1359.0
Christina Cannon,1109.0,1149.4181800000001,1438.6886299999994,1359.0,1359.0,1359.0
Peter Davies,143.0,161.88700000000003,165.804,170.0711,181.32514,0.0
Audrey Dempsey,2184.0,1359.0,1359.0,1359.0,1359.0,1359.0
Madeleine Guthrie,288.0,308.39796,319.16971,348.1410900000001,383.24864,443.3635
Farah Hamid,112.0,119.55480000000001,122.10085,127.95407000000002,0.0,0.0
Richard Johnson,614.0,642.7082399999999,643.49164,644.0186999999999,648.60313,670.94767
Thomas Rannachan,650.0,1281.5812799999999,1290.19868,1301.63124,1323.1220899999998,1379.4276300000001
