Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Gordon Bircham,27.0,28.50895,32.662330000000004,0.0,0.0,0.0,0.0
Peter Black,127.0,136.0537,143.27266999999998,149.86514999999997,0.0,0.0,0.0
Billy Crawford,1279.0,893.0,893.0,893.0,893.0,893.0,893.0
Jim Mcmahon,641.0,656.3912899999999,659.0613199999999,660.0613199999999,684.66404,743.1721300000002,812.34508
Carol Ann Mochan,295.0,577.47544,599.7256900000002,605.1255100000001,626.12719,736.79632,0.0
Jessie Owens,371.0,390.91814,411.38836999999995,418.47616000000005,461.34823,0.0,0.0
Jacqui Todd,731.0,740.6572799999999,743.0306399999998,745.0306399999998,773.7373700000002,831.6359,898.1012999999999
Walter Young,991.0,991.0,893.0,893.0,893.0,893.0,893.0
