Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
David Higgins,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Mccammont,573.0,587.0,603.0,631.0,639.0,657.4668,658.33928,0.0
Davina Mctiernan,782.0,790.0,808.0,826.0,1373.0,912.0,912.0,912.0
Jimmy Miller,579.0,592.0,604.0,636.0,654.0,736.2611999999999,744.58293,961.4772
Alan Munro,172.0,192.0,230.0,0.0,0.0,0.0,0.0,0.0
Chris Paton,601.0,605.0,620.0,630.0,0.0,0.0,0.0,0.0
Gerard Pollock,144.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
John Sweeney,697.0,707.0,748.0,818.0,844.0,923.91088,912.0,912.0
