Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Alex Dingwall,2561.0,1981.0,1981.0,1981.0,1981.0,1981.0,1981.0,1981.0
John Lawson,255.0,319.99689000000023,320.17493000000013,0.0,0.0,0.0,0.0,0.0
Mary Paris,1602.0,1692.5879999999993,1693.3322099999991,1728.81275,1808.80045,2212.7379600000004,1981.0,1981.0
Brian Clifford Pope,943.0,978.1028500000002,978.2967599999997,985.8019599999999,994.84019,1058.47774,1114.9823099999999,0.0
Mohammed Razaq,1546.0,1591.97341,1596.9147500000004,1631.74855,1710.74944,1855.1546700000001,1906.08014,2103.00378
Daryl L Tayar,705.0,781.7733299999998,782.0988399999999,863.43104,981.1827600000001,0.0,0.0,0.0
Paul Wilcox,341.0,402.14690000000024,402.4641400000001,473.06274,0.0,0.0,0.0,0.0
Robert Winter,1948.0,1989.67048,1981.0,1981.0,1981.0,1981.0,1981.0,1981.0
