Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Paul Coleshill,1207.0,1243.37552,1264.6427000000003,1338.22062,1405.4877999999999,1547.51043,1961.0680200000002,2683.5273
James Dornan,2522.0,2334.0,2334.0,2334.0,2334.0,2334.0,2334.0,2334.0
Martin Frain,467.0,492.41814000000045,541.8034200000002,0.0,0.0,0.0,0.0,0.0
Archie Graham,2222.0,2241.156780000002,2255.753100000001,2330.1074000000003,2917.6417599999995,2334.0,2334.0,2334.0
Margaret Mccafferty,853.0,859.4104399999993,868.4104399999993,902.2303799999995,0.0,0.0,0.0,0.0
Neil Sloan Mcdonald,891.0,924.6175399999998,974.3009799999998,1154.51296,1214.5565199999999,1310.02929,1463.69381,0.0
Russell Munn,993.0,1003.4356000000002,1008.7337600000003,1024.6282400000002,1052.07548,1088.99408,0.0,0.0
James Nesbitt,179.0,187.34848,0.0,0.0,0.0,0.0,0.0,0.0
