5,3,
76,1,
608,1,2,
59,1,2,3,
27,1,2,3,4,5,
4,1,2,3,5,
27,1,2,3,5,4,
126,1,2,4,
2,1,2,4,3,
32,1,2,4,3,5,
21,1,2,4,5,3,
118,1,2,5,
6,1,2,5,3,
49,1,2,5,3,4,
26,1,2,5,4,3,
2,1,3,
4,1,3,2,
4,1,3,2,4,5,
1,1,3,2,5,
2,1,3,4,5,2,
3,1,3,5,
1,1,3,5,2,
2,1,3,5,2,4,
1,1,3,5,4,
1,1,3,5,4,2,
40,1,4,
31,1,4,2,
2,1,4,2,3,
10,1,4,2,3,5,
2,1,4,2,5,
5,1,4,2,5,3,
4,1,4,3,
1,1,4,3,2,
1,1,4,3,2,5,
3,1,4,5,
16,1,5,
8,1,5,2,
3,1,5,2,3,4,
3,1,5,2,4,3,
3,1,5,3,
2,1,5,3,2,4,
2,1,5,3,4,2,
1,1,5,4,
1,1,5,4,2,3,
43,2,
432,2,1,
34,2,1,3,
3,2,1,3,4,
11,2,1,3,4,5,
1,2,1,3,5,
14,2,1,3,5,4,
57,2,1,4,
1,2,1,4,3,
22,2,1,4,3,5,
9,2,1,4,5,3,
50,2,1,5,
5,2,1,5,3,
26,2,1,5,3,4,
18,2,1,5,4,3,
2,2,3,
3,2,3,1,
1,2,3,1,4,
1,2,3,1,4,5,
1,2,3,4,1,5,
1,2,3,4,5,
6,2,3,5,
1,2,3,5,1,4,
1,2,3,5,4,1,
25,2,4,
18,2,4,1,
2,2,4,1,3,5,
1,2,4,1,5,
6,2,4,1,5,3,
8,2,4,3,
1,2,4,3,1,5,
1,2,4,3,5,
1,2,4,3,5,1,
5,2,4,5,
1,2,4,5,1,3,
5,2,4,5,3,1,
8,2,5,
6,2,5,1,
1,2,5,1,3,4,
3,2,5,3,
3,2,5,3,1,4,
3,2,5,4,
2,2,5,4,1,3,
1,2,5,4,3,1,
15,3,
6,3,1,2,
1,3,1,2,5,
1,3,1,2,5,4,
3,3,1,4,
1,3,1,4,5,2,
1,3,1,5,2,
4,3,2,
1,3,2,1,
2,3,2,1,4,5,
1,3,2,1,5,
3,3,2,1,5,4,
2,3,2,4,
12,3,4,
1,3,4,1,
1,3,4,1,2,5,
2,3,4,2,
1,3,4,2,1,
2,3,4,2,1,5,
1,3,4,2,5,
12,3,4,5,
2,3,4,5,1,2,
3,3,4,5,2,1,
8,3,5,
2,3,5,1,
1,3,5,1,4,2,
2,3,5,2,1,
1,3,5,2,1,4,
10,3,5,4,
2,3,5,4,1,2,
3,3,5,4,2,1,
541,4,
60,4,1,
74,4,1,2,
1,4,1,2,3,
17,4,1,2,3,5,
5,4,1,2,5,3,
8,4,1,3,
2,4,1,3,2,5,
1,4,1,3,5,2,
1,4,1,5,
2,4,1,5,2,3,
1,4,1,5,3,
2,4,1,5,3,2,
36,4,2,
39,4,2,1,
2,4,2,1,3,
15,4,2,1,3,5,
1,4,2,1,5,
5,4,2,1,5,3,
13,4,2,3,
4,4,2,3,1,5,
2,4,2,3,5,1,
3,4,2,5,
1,4,2,5,1,3,
2,4,2,5,3,1,
138,4,3,
16,4,3,1,
7,4,3,1,2,5,
1,4,3,1,5,
2,4,3,1,5,2,
28,4,3,2,
3,4,3,2,1,
9,4,3,2,1,5,
6,4,3,2,5,1,
97,4,3,5,
15,4,3,5,1,2,
21,4,3,5,2,1,
39,4,5,
4,4,5,1,
7,4,5,1,2,3,
1,4,5,1,3,2,
6,4,5,2,
3,4,5,2,1,3,
1,4,5,2,3,1,
48,4,5,3,
11,4,5,3,1,2,
15,4,5,3,2,1,
96,5,
11,5,1,
25,5,1,2,
3,5,1,2,3,
1,5,1,2,3,4,
3,5,1,2,4,3,
3,5,1,3,
2,5,1,3,4,2,
3,5,1,4,
2,5,1,4,2,3,
1,5,1,4,3,2,
7,5,2,
14,5,2,1,
2,5,2,1,3,
4,5,2,1,3,4,
2,5,2,1,4,3,
3,5,2,3,
2,5,2,4,
1,5,2,4,1,3,
22,5,3,
5,5,3,1,
5,5,3,1,2,4,
2,5,3,1,4,2,
10,5,3,2,
1,5,3,2,1,
3,5,3,2,1,4,
1,5,3,2,4,
1,5,3,2,4,1,
14,5,3,4,
7,5,3,4,1,2,
3,5,3,4,2,1,
18,5,4,
4,5,4,1,
1,5,4,1,2,
1,5,4,1,2,3,
1,5,4,1,3,2,
3,5,4,2,
1,5,4,2,1,
1,5,4,2,3,1,
26,5,4,3,
2,5,4,3,1,2,
5,5,4,3,2,1,
"Candidate 1","Bob Ellis","Scottish National Party (SNP)",
"Candidate 2","Liz Grant","Scottish National Party (SNP)",
"Candidate 3","Sanjay Ramniklal Samani","Liberal Democrat (LD)",
"Candidate 4","Caroline Shiers","Conservative and Unionist Party (Con)",
"Candidate 5","Grant Wallace","Labour (Lab)",
"Blairgowrie and Glens",
