5,4,
4,1,3,5,2,
2,4,1,2,5,3,
8,3,1,5,
2,4,2,3,
9,4,3,
2,1,2,3,5,4,
20,3,5,2,4,
4,4,1,3,2,5,
6,5,3,2,4,1,
8,1,5,2,
5,1,5,3,2,4,
26,5,3,4,
3,4,1,5,3,
8,4,1,5,2,3,
4,3,5,2,1,
2,3,2,4,
2,1,2,3,4,5,
2,4,5,3,2,1,
2,4,5,2,1,3,
1,4,1,3,5,
4,3,4,1,5,
39,3,5,4,
4,1,5,4,2,3,
3,3,5,1,2,
10,1,3,4,
6,1,5,2,3,4,
1,3,4,1,2,5,
22,1,5,3,
19,3,5,2,4,1,
10,5,2,
32,3,4,
8,3,5,1,4,2,
2,3,1,4,2,5,
6,4,3,5,1,
9,4,1,3,5,2,
5,3,1,5,4,2,
4,4,5,3,1,
6,5,1,3,4,
1,2,5,4,1,3,
4,3,1,2,5,4,
13,3,2,
38,1,
2,4,2,5,1,
1,1,3,4,2,5,
1,5,4,2,3,
4,5,1,2,3,4,
6,1,4,3,5,2,
2,5,2,1,3,
6,4,3,2,
43,5,3,2,
4,3,5,1,2,4,
2,4,1,5,2,
1,4,3,2,1,5,
1,4,5,3,
6,5,1,4,2,3,
1,1,5,2,4,3,
14,5,4,
5,4,3,1,5,2,
11,5,4,1,3,2,
5,4,5,
5,5,1,2,4,3,
11,1,5,
8,3,4,2,
2,4,3,5,2,1,
18,3,5,1,
8,3,5,4,2,1,
11,2,
12,4,3,5,
58,5,
3,5,3,2,1,
2,5,1,2,3,
1,4,2,1,3,
1,2,1,3,4,5,
3,1,2,5,3,4,
2,1,5,3,2,
5,2,3,5,
3,2,5,3,
3,3,2,4,5,
6,4,1,5,
3,4,3,5,2,
3,1,2,
6,4,5,1,2,3,
5,5,3,1,4,
1,4,3,1,2,
1,4,2,
9,5,3,2,1,4,
3,4,5,2,
3,5,4,2,
4,1,5,4,3,2,
6,5,3,4,2,
4,4,1,2,
3,1,5,4,3,
2,4,3,5,1,2,
6,1,3,5,4,2,
8,5,1,4,3,2,
6,3,5,1,4,
19,1,4,
35,3,2,5,
4,5,2,4,
2,4,5,1,2,
1,3,4,2,1,5,
4,5,1,3,4,2,
2,5,3,1,2,
21,4,
1,4,3,1,2,5,
7,4,3,1,5,
16,3,4,5,2,1,
1,2,3,
3,5,3,2,4,
1,1,2,4,3,5,
3,2,5,
24,4,1,
2,5,2,3,4,1,
1,2,1,3,5,4,
11,5,4,3,
1,1,4,3,5,
18,1,5,4,
3,1,3,5,2,4,
3,5,2,1,
5,3,2,5,1,
8,5,3,4,1,
2,3,4,1,2,
4,1,5,4,2,
1,4,5,2,3,
4,5,2,3,1,4,
58,5,3,
15,5,4,1,
1,5,4,3,2,1,
2,4,5,1,3,
3,4,5,3,2,
2,5,4,3,2,
7,1,3,5,
6,3,4,5,1,
2,4,3,1,
2,2,1,5,
153,3,5,
7,5,4,1,3,
3,5,4,3,1,2,
7,3,2,5,1,4,
1,3,1,4,
1,1,2,3,
1,5,4,2,1,
11,5,1,3,
5,4,5,1,
4,3,4,1,
18,3,5,2,1,4,
3,5,1,2,
2,1,4,5,3,
91,3,5,2,
9,3,5,4,1,2,
5,1,5,3,4,2,
1,4,1,2,3,5,
1,5,2,1,3,4,
1,3,2,1,4,
5,5,4,1,2,3,
23,5,1,
7,1,4,3,2,5,
2,5,2,4,3,1,
5,3,1,4,5,2,
4,5,3,1,2,4,
1,2,3,1,5,
127,3,
5,3,2,5,4,1,
3,5,4,3,1,
2,4,3,2,5,
4,3,1,4,5,
1,2,3,4,5,1,
2,3,1,2,
9,3,5,4,1,
3,3,4,5,2,
10,4,1,5,3,2,
1,1,2,3,5,
1,2,5,1,4,
14,3,5,4,2,
12,5,2,3,
6,4,1,3,
2,4,2,5,3,1,
1,5,2,4,1,
1,5,4,1,2,
3,1,5,3,4,
1,4,2,3,5,
1,4,2,1,
1,4,1,2,5,
4,3,2,5,4,
2,1,5,2,3,
5,1,4,5,2,3,
6,1,4,5,
4,1,3,4,5,2,
8,3,4,5,1,2,
2,5,1,2,4,
1,2,1,5,3,
11,3,1,
1,4,2,5,
2,2,1,4,
2,5,1,4,2,
14,5,3,4,2,1,
5,5,1,4,3,
5,1,4,3,
5,3,1,5,2,4,
7,1,4,5,3,2,
1,5,4,2,3,1,
3,3,1,5,2,
4,4,5,3,1,2,
1,5,2,3,4,
8,5,3,4,1,2,
3,1,4,2,
3,1,2,5,
2,2,3,5,1,4,
3,3,4,2,5,
2,3,1,2,4,5,
3,3,1,5,4,
27,3,4,5,
5,3,4,2,5,1,
1,2,1,3,
3,2,1,
3,2,5,3,1,4,
4,5,4,2,1,3,
11,5,1,4,
3,3,4,1,5,2,
1,4,3,2,5,1,
1,3,1,2,5,
7,1,3,2,5,4,
2,1,3,4,5,
1,2,4,1,
17,5,3,1,
4,4,5,1,3,2,
2,1,5,2,4,
1,2,5,1,
15,1,3,
5,5,1,3,2,4,
1,3,2,4,5,1,
8,5,3,1,4,2,
1,2,5,1,4,3,
"Candidate 1","Alex Armitage","Green (Gr)",
"Candidate 2","Stewart Douglas","Independent (Ind)",
"Candidate 3","Allison Duncan","Independent (Ind)",
"Candidate 4","Robbie Mcgregor","Scottish National Party (SNP)",
"Candidate 5","Bryan Peterson","Independent (Ind)",
"Ward 7 - Shetland South",
