5,3,
689,1,
424,1,2,
151,1,2,3,
3,1,2,3,4,
21,1,2,3,4,5,
10,1,2,3,5,
71,1,2,3,5,4,
104,1,2,4,
2,1,2,4,3,
29,1,2,4,3,5,
2,1,2,4,5,
16,1,2,4,5,3,
26,1,2,5,
4,1,2,5,3,
16,1,2,5,3,4,
1,1,2,5,4,
6,1,2,5,4,3,
125,1,3,
87,1,3,2,
1,1,3,2,4,
7,1,3,2,4,5,
7,1,3,2,5,
36,1,3,2,5,4,
15,1,3,4,
4,1,3,4,2,5,
2,1,3,4,5,
3,1,3,4,5,2,
255,1,3,5,
9,1,3,5,2,
70,1,3,5,2,4,
3,1,3,5,4,
14,1,3,5,4,2,
100,1,4,
57,1,4,2,
1,1,4,2,3,
9,1,4,2,3,5,
1,1,4,2,5,
5,1,4,2,5,3,
18,1,4,3,
2,1,4,3,2,5,
15,1,4,3,5,2,
3,1,4,5,
1,1,4,5,2,3,
2,1,4,5,3,
4,1,4,5,3,2,
19,1,5,
13,1,5,2,
2,1,5,2,3,
4,1,5,2,3,4,
1,1,5,2,4,
3,1,5,2,4,3,
35,1,5,3,
5,1,5,3,2,
16,1,5,3,2,4,
6,1,5,3,4,2,
4,1,5,4,
1,1,5,4,2,3,
1,1,5,4,3,2,
187,2,
225,2,1,
52,2,1,3,
13,2,1,3,4,5,
5,2,1,3,5,
45,2,1,3,5,4,
50,2,1,4,
15,2,1,4,3,5,
8,2,1,4,5,3,
4,2,1,5,
2,2,1,5,3,
7,2,1,5,3,4,
2,2,1,5,4,3,
12,2,3,
14,2,3,1,
3,2,3,1,5,
6,2,3,1,5,4,
8,2,3,4,
4,2,3,4,5,1,
32,2,3,5,
18,2,3,5,1,4,
2,2,3,5,4,
12,2,3,5,4,1,
11,2,4,
8,2,4,1,
1,2,4,1,3,
9,2,4,1,3,5,
4,2,4,3,
1,2,4,3,5,
1,2,4,5,
6,2,5,
1,2,5,1,
1,2,5,1,3,4,
6,2,5,3,
1,2,5,3,1,
1,2,5,3,1,4,
1,2,5,3,4,
7,2,5,3,4,1,
1,2,5,4,
2,2,5,4,3,1,
49,3,
20,3,1,
8,3,1,2,
4,3,1,2,4,5,
3,3,1,2,5,
4,3,1,2,5,4,
3,3,1,4,
39,3,1,5,
5,3,1,5,2,
11,3,1,5,2,4,
6,3,1,5,4,2,
8,3,2,
14,3,2,1,
2,3,2,1,4,5,
1,3,2,1,5,
3,3,2,1,5,4,
1,3,2,4,1,5,
4,3,2,4,5,1,
12,3,2,5,
1,3,2,5,1,
6,3,2,5,1,4,
1,3,2,5,4,
2,3,2,5,4,1,
3,3,4,
1,3,4,1,
1,3,4,2,
1,3,4,2,1,
2,3,4,5,
4,3,4,5,2,1,
280,3,5,
148,3,5,1,
7,3,5,1,2,
62,3,5,1,2,4,
1,3,5,1,4,
10,3,5,1,4,2,
61,3,5,2,
5,3,5,2,1,
23,3,5,2,1,4,
6,3,5,2,4,
13,3,5,2,4,1,
8,3,5,4,
11,3,5,4,1,2,
7,3,5,4,2,1,
26,4,
36,4,1,
12,4,1,2,
5,4,1,2,3,5,
3,4,1,2,5,3,
5,4,1,3,
1,4,1,3,5,
2,4,1,3,5,2,
1,4,1,5,
1,4,1,5,3,2,
2,4,2,
10,4,2,1,
2,4,2,1,5,3,
2,4,2,3,
1,4,2,3,1,5,
1,4,2,3,5,1,
3,4,3,
2,4,3,1,
1,4,3,2,
3,4,3,5,
2,4,5,
2,4,5,1,3,2,
1,4,5,3,
1,4,5,3,2,1,
8,5,
5,5,1,
1,5,1,2,
3,5,1,2,3,4,
2,5,1,3,
1,5,1,3,2,4,
1,5,1,3,4,2,
1,5,1,4,
1,5,2,
1,5,2,1,
2,5,2,3,
1,5,2,3,1,4,
63,5,3,
32,5,3,1,
1,5,3,1,2,
12,5,3,1,2,4,
3,5,3,1,4,2,
14,5,3,2,
2,5,3,2,1,
4,5,3,2,1,4,
1,5,3,4,
2,5,3,4,1,
6,5,3,4,1,2,
1,5,3,4,2,1,
"Candidate 1","Stuart Borrowman","Independent (Ind)",
"Candidate 2","Jim Dixon","Labour (Lab)",
"Candidate 3","Isabel Hutton","Scottish National Party (SNP)",
"Candidate 4","Marion Kerr","Conservative and Unionist Party (Con)",
"Candidate 5","Dean Williamson","Scottish National Party (SNP)",
"Armadale and Blackridge",
