5,3,
53,1,
4,1,2,
4,1,2,3,
2,1,2,3,4,5,
1,1,2,3,5,4,
17,1,2,4,
5,1,2,4,3,5,
1,1,2,4,5,
2,1,2,5,
1,1,2,5,4,3,
6,1,3,
1,1,3,2,
2,1,3,4,
1,1,3,4,2,5,
6,1,3,5,
3,1,3,5,2,4,
3,1,3,5,4,2,
6,1,4,
5,1,4,2,
3,1,4,2,3,5,
1,1,4,3,
2,1,4,3,2,5,
1,1,4,5,
1,1,5,
1,1,5,2,
2,1,5,3,
1,1,5,4,
116,2,
4,2,1,
1,2,1,3,
1,2,1,3,4,
1,2,1,3,4,5,
3,2,1,4,
1,2,1,5,
20,2,3,
2,2,3,1,
18,2,3,4,
5,2,3,4,5,
12,2,3,4,5,1,
10,2,3,5,
1,2,3,5,4,
5,2,3,5,4,1,
669,2,4,
44,2,4,1,
14,2,4,1,3,5,
2,2,4,1,5,
4,2,4,1,5,3,
48,2,4,3,
2,2,4,3,1,5,
14,2,4,3,5,
33,2,4,3,5,1,
97,2,4,5,
1,2,4,5,1,
4,2,4,5,1,3,
18,2,4,5,3,
30,2,4,5,3,1,
26,2,5,
1,2,5,1,
8,2,5,3,
1,2,5,3,4,
1,2,5,3,4,1,
22,2,5,4,
4,2,5,4,3,
7,2,5,4,3,1,
36,3,
5,3,1,
1,3,1,2,
1,3,1,2,4,5,
1,3,1,4,
1,3,1,4,5,2,
1,3,1,5,
1,3,1,5,2,4,
13,3,2,
1,3,2,1,
9,3,2,4,
1,3,2,4,1,5,
2,3,2,4,5,
4,3,2,4,5,1,
13,3,2,5,
1,3,2,5,1,4,
3,3,2,5,4,
6,3,2,5,4,1,
1,3,4,
3,3,4,1,
2,3,4,2,
1,3,4,2,1,5,
12,3,4,5,
4,3,4,5,2,
4,3,4,5,2,1,
375,3,5,
24,3,5,1,
9,3,5,1,2,4,
3,3,5,1,4,2,
64,3,5,2,
3,3,5,2,1,4,
12,3,5,2,4,
37,3,5,2,4,1,
32,3,5,4,
4,3,5,4,1,2,
16,3,5,4,2,
29,3,5,4,2,1,
31,4,
1,4,1,
2,4,1,2,
3,4,1,2,3,5,
1,4,1,2,5,3,
2,4,1,3,
208,4,2,
15,4,2,1,
11,4,2,1,3,5,
2,4,2,1,5,3,
26,4,2,3,
1,4,2,3,1,5,
5,4,2,3,5,
14,4,2,3,5,1,
23,4,2,5,
5,4,2,5,3,
23,4,2,5,3,1,
4,4,3,
1,4,3,1,
1,4,3,1,2,5,
3,4,3,2,
1,4,3,2,1,5,
1,4,3,2,5,
2,4,3,2,5,1,
4,4,3,5,
1,4,3,5,2,
7,4,3,5,2,1,
5,4,5,
1,4,5,1,
7,4,5,2,
1,4,5,2,3,1,
4,4,5,3,
1,4,5,3,2,1,
40,5,
2,5,1,
1,5,1,2,
2,5,1,3,
1,5,1,4,
1,5,1,4,3,2,
20,5,2,
1,5,2,1,
16,5,2,3,
3,5,2,3,1,4,
6,5,2,3,4,
5,5,2,3,4,1,
10,5,2,4,
2,5,2,4,1,3,
6,5,2,4,3,
9,5,2,4,3,1,
338,5,3,
18,5,3,1,
13,5,3,1,2,4,
6,5,3,1,4,2,
77,5,3,2,
3,5,3,2,1,4,
25,5,3,2,4,
50,5,3,2,4,1,
40,5,3,4,
1,5,3,4,1,
2,5,3,4,1,2,
19,5,3,4,2,
36,5,3,4,2,1,
10,5,4,
1,5,4,1,3,2,
5,5,4,2,
3,5,4,2,3,
4,5,4,2,3,1,
9,5,4,3,
2,5,4,3,2,
4,5,4,3,2,1,
"Candidate 1","Alyson Holden","Conservative and Unionist Party (Con)",
"Candidate 2","John Knapp","Labour (Lab)",
"Candidate 3","Hugh Ross","Scottish National Party (SNP)",
"Candidate 4","Ronnie Scott","Labour (Lab)",
"Candidate 5","Jim Todd","Scottish National Party (SNP)",
"Ward 5 Kilmarnock South",
