6,4,
313,1,
90,1,2,
5,1,2,3,
1,1,2,3,4,
1,1,2,3,5,
59,1,2,4,
2,1,2,4,3,
1,1,2,4,3,5,
5,1,2,4,3,5,6,
4,1,2,4,5,
2,1,2,4,5,3,6,
7,1,2,4,6,
2,1,2,4,6,3,5,
1,1,2,4,6,5,
8,1,2,4,6,5,3,
5,1,2,5,
1,1,2,5,3,4,6,
1,1,2,5,4,
1,1,2,5,6,4,
14,1,2,6,
1,1,2,6,3,4,5,
5,1,2,6,4,
5,1,2,6,4,3,5,
1,1,2,6,4,5,3,
7,1,3,
3,1,3,2,
1,1,3,2,4,5,6,
1,1,3,2,5,4,6,
1,1,3,4,
2,1,3,4,5,
2,1,3,4,5,2,6,
1,1,3,4,5,6,2,
2,1,3,4,6,
1,1,3,4,6,5,2,
21,1,3,5,
1,1,3,5,2,
2,1,3,5,2,4,6,
2,1,3,5,4,
1,1,3,5,6,2,4,
2,1,3,6,
1,1,3,6,4,2,
1,1,3,6,5,4,2,
108,1,4,
78,1,4,2,
1,1,4,2,3,5,6,
1,1,4,2,5,3,
4,1,4,2,5,3,6,
18,1,4,2,6,
8,1,4,2,6,3,5,
1,1,4,2,6,5,
3,1,4,2,6,5,3,
4,1,4,3,
1,1,4,3,2,5,6,
1,1,4,3,5,
1,1,4,3,5,6,2,
10,1,4,5,
4,1,4,5,2,
1,1,4,5,2,3,
2,1,4,5,2,3,6,
1,1,4,5,2,6,
2,1,4,5,2,6,3,
1,1,4,5,3,
2,1,4,5,3,2,
1,1,4,5,3,2,6,
25,1,4,6,
10,1,4,6,2,
1,1,4,6,2,3,
4,1,4,6,2,3,5,
3,1,4,6,2,5,3,
1,1,4,6,5,3,
1,1,4,6,5,3,2,
58,1,5,
9,1,5,2,
1,1,5,2,3,4,6,
1,1,5,2,4,
1,1,5,2,4,3,
1,1,5,2,4,3,6,
1,1,5,2,6,
1,1,5,2,6,3,4,
16,1,5,3,
2,1,5,3,2,4,6,
1,1,5,3,2,6,
1,1,5,3,2,6,4,
4,1,5,3,4,
2,1,5,3,4,2,6,
1,1,5,3,4,6,
2,1,5,3,4,6,2,
1,1,5,3,6,
1,1,5,3,6,4,2,
11,1,5,4,
5,1,5,4,2,
2,1,5,4,2,3,6,
1,1,5,4,2,6,3,
2,1,5,4,3,
4,1,5,4,3,2,6,
1,1,5,4,6,
1,1,5,4,6,3,
7,1,5,6,
1,1,5,6,2,3,4,
1,1,5,6,2,4,3,
1,1,5,6,3,4,2,
1,1,5,6,4,3,2,
17,1,6,
10,1,6,2,
4,1,6,2,4,
2,1,6,2,4,3,5,
1,1,6,2,5,4,
1,1,6,3,5,
1,1,6,3,5,2,4,
14,1,6,4,
4,1,6,4,2,
1,1,6,4,5,2,3,
3,1,6,5,
1,1,6,5,2,
1,1,6,5,2,4,
2,1,6,5,3,
1,1,6,5,3,4,2,
1,1,6,5,4,2,3,
122,2,
31,2,1,
1,2,1,3,
1,2,1,3,4,
2,2,1,3,5,
20,2,1,4,
1,2,1,4,3,5,6,
1,2,1,4,5,3,6,
2,2,1,4,5,6,3,
7,2,1,4,6,
4,2,1,4,6,3,5,
3,2,1,4,6,5,3,
5,2,1,5,
1,2,1,5,3,
1,2,1,5,3,4,
1,2,1,5,6,4,
11,2,1,6,
2,2,1,6,3,
4,2,1,6,4,
1,2,1,6,4,3,5,
1,2,1,6,4,5,3,
5,2,3,
1,2,3,1,5,
1,2,3,1,5,4,6,
4,2,3,4,
4,2,3,4,5,
2,2,3,4,5,6,1,
16,2,3,5,
2,2,3,5,1,4,6,
1,2,3,5,1,6,4,
4,2,3,5,4,
1,2,3,5,4,1,6,
2,2,3,5,4,6,1,
5,2,3,5,6,
3,2,3,5,6,4,1,
2,2,3,6,
1,2,3,6,4,
2,2,3,6,5,
50,2,4,
18,2,4,1,
1,2,4,1,3,
2,2,4,1,3,5,6,
1,2,4,1,5,
1,2,4,1,5,3,6,
7,2,4,1,6,
1,2,4,1,6,3,5,
1,2,4,1,6,5,3,
6,2,4,3,
3,2,4,3,5,
2,2,4,3,5,1,6,
5,2,4,3,5,6,1,
1,2,4,3,6,
3,2,4,3,6,5,
12,2,4,5,
2,2,4,5,1,
1,2,4,5,1,3,6,
2,2,4,5,3,
1,2,4,5,3,1,6,
1,2,4,5,3,6,1,
25,2,4,6,
3,2,4,6,1,
1,2,4,6,1,3,
3,2,4,6,1,3,5,
4,2,4,6,1,5,3,
1,2,4,6,3,1,5,
2,2,4,6,3,5,1,
1,2,4,6,5,1,3,
2,2,4,6,5,3,
2,2,4,6,5,3,1,
5,2,5,
2,2,5,1,
2,2,5,1,3,4,6,
1,2,5,1,4,
9,2,5,3,
1,2,5,3,1,
1,2,5,3,4,1,
3,2,5,3,4,6,
1,2,5,4,
2,2,5,4,3,
1,2,5,4,3,6,1,
5,2,5,6,
1,2,5,6,3,
1,2,5,6,4,
1,2,5,6,4,3,
36,2,6,
5,2,6,1,
1,2,6,1,3,5,4,
1,2,6,1,4,
2,2,6,1,4,3,5,
1,2,6,1,4,5,3,
1,2,6,1,5,3,4,
4,2,6,3,
1,2,6,3,4,
1,2,6,3,4,1,5,
1,2,6,3,5,
1,2,6,3,5,4,
2,2,6,3,5,4,1,
23,2,6,4,
4,2,6,4,1,
4,2,6,4,1,3,5,
2,2,6,4,1,5,3,
1,2,6,4,3,
1,2,6,4,3,5,
1,2,6,4,5,3,
2,2,6,4,5,3,1,
6,2,6,5,
4,2,6,5,3,
1,2,6,5,3,1,4,
3,2,6,5,3,4,
2,2,6,5,3,4,1,
1,2,6,5,4,
2,2,6,5,4,3,1,
37,3,
5,3,1,
3,3,1,2,
1,3,1,2,6,
1,3,1,2,6,4,5,
1,3,1,4,2,6,5,
1,3,1,4,5,6,
1,3,1,4,5,6,2,
5,3,1,5,
3,3,1,5,2,4,6,
1,3,1,5,2,6,4,
1,3,1,5,4,
2,3,1,5,4,2,6,
1,3,1,6,5,
3,3,2,
1,3,2,1,4,5,6,
2,3,2,1,5,4,6,
1,3,2,1,5,6,4,
1,3,2,1,6,
1,3,2,4,
4,3,2,4,5,
5,3,2,5,
1,3,2,5,4,6,
2,3,2,5,6,
1,3,2,5,6,4,1,
1,3,2,6,
1,3,2,6,5,
1,3,2,6,5,4,
7,3,4,
1,3,4,1,
4,3,4,2,
1,3,4,2,5,
1,3,4,2,5,6,1,
8,3,4,5,
1,3,4,5,2,1,6,
2,3,4,5,2,6,1,
2,3,4,5,6,
1,3,4,5,6,1,2,
4,3,4,5,6,2,1,
2,3,4,6,
202,3,5,
17,3,5,1,
3,3,5,1,2,4,6,
