6,3,
320,1,
12,1,2,
5,1,2,3,
1,1,2,3,4,
1,1,2,3,4,5,
2,1,2,3,4,5,6,
2,1,2,4,
1,1,2,4,3,5,6,
1,1,2,4,5,
1,1,2,4,5,3,
3,1,2,5,
1,1,2,5,3,
3,1,2,6,
1,1,2,6,3,4,5,
2,1,2,6,4,5,3,
1,1,2,6,5,4,3,
22,1,3,
6,1,3,2,
4,1,3,2,4,5,6,
1,1,3,2,5,4,6,
1,1,3,2,6,
2,1,3,2,6,5,4,
3,1,3,4,
1,1,3,4,2,5,6,
1,1,3,4,2,6,5,
1,1,3,4,5,
1,1,3,4,5,2,
1,1,3,4,5,2,6,
1,1,3,4,5,6,
12,1,3,5,
1,1,3,5,2,4,6,
1,1,3,5,4,2,
3,1,3,5,4,2,6,
1,1,3,5,4,6,2,
1,1,3,5,6,
1,1,3,5,6,4,2,
16,1,3,6,
3,1,3,6,2,4,5,
1,1,3,6,4,2,5,
1,1,3,6,4,5,2,
2,1,3,6,5,4,2,
14,1,4,
1,1,4,2,
1,1,4,2,3,5,6,
4,1,4,3,
1,1,4,3,2,5,
1,1,4,3,2,5,6,
1,1,4,3,5,
1,1,4,3,6,
69,1,4,5,
1,1,4,5,2,3,
1,1,4,5,2,6,3,
4,1,4,5,3,
2,1,4,5,3,2,6,
1,1,4,5,3,6,
8,1,4,5,3,6,2,
6,1,4,5,6,
1,1,4,5,6,2,
5,1,4,5,6,3,2,
2,1,4,6,
1,1,4,6,2,3,5,
2,1,4,6,5,
64,1,5,
1,1,5,2,
15,1,5,3,
1,1,5,3,2,6,4,
2,1,5,3,4,
1,1,5,3,6,4,
2,1,5,3,6,4,2,
50,1,5,4,
2,1,5,4,2,3,6,
3,1,5,4,3,
1,1,5,4,3,2,
3,1,5,4,3,2,6,
1,1,5,4,3,6,
11,1,5,4,3,6,2,
13,1,5,4,6,
1,1,5,4,6,2,3,
1,1,5,4,6,3,
22,1,5,4,6,3,2,
42,1,5,6,
3,1,5,6,4,
16,1,5,6,4,3,2,
77,1,6,
7,1,6,2,
1,1,6,2,3,
1,1,6,2,4,3,5,
1,1,6,2,5,4,3,
15,1,6,3,
2,1,6,3,2,
4,1,6,3,2,4,5,
1,1,6,3,4,5,
5,1,6,3,4,5,2,
2,1,6,3,5,4,
2,1,6,3,5,4,2,
7,1,6,4,
1,1,6,4,2,5,3,
1,1,6,4,3,2,5,
1,1,6,4,5,
3,1,6,4,5,3,2,
26,1,6,5,
2,1,6,5,3,4,2,
1,1,6,5,4,
1,1,6,5,4,2,3,
2,1,6,5,4,3,
14,1,6,5,4,3,2,
25,2,
4,2,1,
2,2,1,3,
1,2,1,3,4,5,6,
1,2,1,3,5,4,6,
1,2,1,4,
1,2,1,4,5,
1,2,1,5,
1,2,1,5,4,
3,2,1,6,
1,2,1,6,3,4,5,
10,2,3,
7,2,3,1,
1,2,3,1,4,5,
1,2,3,1,5,4,
1,2,3,1,6,
2,2,3,4,
1,2,3,4,1,5,6,
1,2,3,4,5,
1,2,3,4,6,
1,2,3,4,6,1,5,
1,2,3,4,6,5,1,
3,2,3,5,
1,2,3,5,6,
9,2,3,6,
1,2,3,6,4,5,1,
1,2,3,6,5,1,4,
1,2,4,1,3,
1,2,4,3,
2,2,4,5,
1,2,4,5,6,
1,2,4,6,
3,2,5,4,
1,2,5,4,1,3,6,
