6,3,
22,1,
12,1,2,
20,1,2,3,
1,1,2,3,4,
1,1,2,3,4,6,
1,1,2,3,4,6,5,
1,1,2,3,5,4,6,
2,1,2,3,6,
4,1,2,3,6,4,
4,1,2,3,6,4,5,
12,1,2,4,
2,1,2,4,3,
3,1,2,4,3,6,
1,1,2,4,3,6,5,
3,1,2,4,5,
2,1,2,4,5,3,6,
1,1,2,4,5,6,3,
2,1,2,4,6,3,5,
3,1,2,5,
1,1,2,5,3,6,4,
1,1,2,5,4,
1,1,2,5,4,3,6,
1,1,2,6,
1,1,2,6,3,
1,1,2,6,5,
2,1,3,
8,1,3,2,
1,1,3,2,5,4,6,
1,1,3,2,5,6,4,
4,1,3,2,6,
2,1,3,2,6,4,
7,1,3,2,6,4,5,
3,1,3,4,
1,1,3,4,6,
1,1,3,4,6,2,5,
1,1,3,5,
1,1,3,5,2,4,6,
22,1,3,6,
11,1,3,6,2,
10,1,3,6,2,4,
10,1,3,6,2,4,5,
1,1,3,6,2,5,4,
2,1,3,6,4,
6,1,3,6,4,2,
10,1,3,6,4,2,5,
2,1,3,6,4,5,2,
7,1,4,
7,1,4,2,
1,1,4,2,3,
2,1,4,2,3,6,
4,1,4,2,3,6,5,
2,1,4,2,5,6,3,
4,1,4,3,
1,1,4,3,2,5,
1,1,4,3,2,6,
1,1,4,3,2,6,5,
1,1,4,3,6,
2,1,4,3,6,2,
4,1,4,3,6,2,5,
1,1,4,5,
2,1,5,
2,1,5,2,
4,1,5,4,
3,1,6,
1,1,6,2,3,
1,1,6,2,3,4,5,
6,1,6,3,
1,1,6,3,2,
4,1,6,3,2,4,5,
1,1,6,3,4,
1,1,6,4,
2,1,6,4,3,
418,2,
90,2,1,
44,2,1,3,
1,2,1,3,4,5,
2,2,1,3,4,6,
4,2,1,3,4,6,5,
1,2,1,3,5,
2,2,1,3,5,4,6,
6,2,1,3,6,
3,2,1,3,6,4,
10,2,1,3,6,4,5,
1,2,1,3,6,5,
67,2,1,4,
1,2,1,4,3,5,6,
3,2,1,4,3,6,
9,2,1,4,3,6,5,
5,2,1,4,5,
1,2,1,4,5,3,
15,2,1,4,5,3,6,
1,2,1,4,5,6,
4,2,1,4,5,6,3,
1,2,1,4,6,3,5,
29,2,1,5,
1,2,1,5,3,4,6,
1,2,1,5,3,6,4,
9,2,1,5,4,
8,2,1,5,4,3,6,
1,2,1,5,4,6,3,
4,2,1,6,
1,2,1,6,4,3,5,
45,2,3,
37,2,3,1,
3,2,3,1,4,
2,2,3,1,4,5,6,
1,2,3,1,4,6,
6,2,3,1,4,6,5,
4,2,3,1,6,
3,2,3,1,6,4,
8,2,3,1,6,4,5,
1,2,3,1,6,5,
2,2,3,1,6,5,4,
17,2,3,4,
3,2,3,4,1,
1,2,3,4,1,5,6,
1,2,3,4,5,1,6,
2,2,3,4,5,6,1,
2,2,3,4,6,
1,2,3,4,6,1,
2,2,3,4,6,1,5,
1,2,3,4,6,5,1,
19,2,3,5,
4,2,3,5,1,4,6,
2,2,3,5,1,6,4,
2,2,3,5,4,
2,2,3,5,4,6,1,
2,2,3,5,6,
2,2,3,5,6,1,4,
70,2,3,6,
6,2,3,6,1,
4,2,3,6,1,4,
13,2,3,6,1,4,5,
2,2,3,6,1,5,
2,2,3,6,4,
2,2,3,6,4,1,
3,2,3,6,4,1,5,
4,2,3,6,4,5,1,
4,2,3,6,5,1,4,
1,2,3,6,5,4,1,
111,2,4,
79,2,4,1,
2,2,4,1,3,
1,2,4,1,3,5,
1,2,4,1,3,5,6,
1,2,4,1,3,6,
20,2,4,1,3,6,5,
13,2,4,1,5,
8,2,4,1,5,3,6,
3,2,4,1,5,6,3,
1,2,4,1,6,
1,2,4,1,6,3,
2,2,4,1,6,3,5,
13,2,4,3,
1,2,4,3,1,6,
1,2,4,3,1,6,5,
1,2,4,3,5,6,1,
1,2,4,3,6,
2,2,4,3,6,1,
3,2,4,3,6,1,5,
89,2,4,5,
14,2,4,5,1,
21,2,4,5,1,3,6,
2,2,4,5,1,6,3,
1,2,4,5,3,1,
4,2,4,5,3,6,1,
1,2,4,5,6,1,3,
2,2,4,5,6,3,1,
3,2,4,6,
1,2,4,6,1,3,5,
1,2,4,6,3,
1,2,4,6,3,1,5,
1,2,4,6,3,5,1,
386,2,5,
93,2,5,1,
3,2,5,1,3,6,4,
27,2,5,1,4,
17,2,5,1,4,3,6,
1,2,5,1,4,6,
3,2,5,1,4,6,3,
17,2,5,3,
1,2,5,3,1,
1,2,5,3,1,4,6,
1,2,5,3,1,6,4,
1,2,5,3,4,1,6,
3,2,5,3,4,6,1,
1,2,5,3,6,
2,2,5,3,6,1,4,
3,2,5,3,6,4,1,
248,2,5,4,
40,2,5,4,1,
1,2,5,4,1,3,
40,2,5,4,1,3,6,
9,2,5,4,1,6,3,
3,2,5,4,3,
1,2,5,4,3,1,6,
1,2,5,4,3,6,
5,2,5,4,3,6,1,
1,2,5,4,6,3,1,
8,2,5,6,
1,2,5,6,3,4,1,
1,2,5,6,4,3,1,
10,2,6,
1,2,6,1,
2,2,6,1,3,
1,2,6,1,4,3,
1,2,6,1,5,3,4,
11,2,6,3,
4,2,6,3,1,
1,2,6,3,1,4,
1,2,6,3,1,4,5,
2,2,6,3,4,1,5,
2,2,6,3,4,5,1,
1,2,6,3,5,
1,2,6,3,5,1,4,
1,2,6,3,5,4,1,
1,2,6,4,
3,2,6,4,3,1,5,
1,2,6,4,5,
2,2,6,5,
1,2,6,5,3,4,1,
35,3,
12,3,1,
10,3,1,2,
1,3,1,2,4,6,5,
6,3,1,2,6,
1,3,1,2,6,4,
3,3,1,2,6,4,5,
1,3,1,2,6,5,4,
2,3,1,4,
1,3,1,4,6,
1,3,1,4,6,2,5,
2,3,1,5,
30,3,1,6,
2,3,1,6,2,
4,3,1,6,2,4,
7,3,1,6,2,4,5,
3,3,1,6,4,
6,3,1,6,4,2,5,
10,3,2,
10,3,2,1,
1,3,2,1,4,5,6,
5,3,2,1,6,
2,3,2,1,6,4,5,
3,3,2,4,
1,3,2,4,6,
2,3,2,4,6,1,5,
1,3,2,4,6,5,1,
1,3,2,5,
12,3,2,6,
8,3,2,6,1,
1,3,2,6,1,4,
3,3,2,6,1,4,5,
1,3,2,6,1,5,4,
1,3,2,6,4,1,
6,3,4,
1,3,4,1,
1,3,4,1,2,5,6,
1,3,4,1,2,6,
1,3,4,1,6,
1,3,4,1,6,2,
1,3,4,2,
1,3,4,2,6,1,5,
9,3,4,6,
1,3,4,6,1,2,
1,3,4,6,1,2,5,
1,3,4,6,1,5,2,
1,3,4,6,2,1,
1,3,4,6,2,1,5,
1,3,5,
3,3,5,2,
1,3,5,6,1,4,2,
185,3,6,
217,3,6,1,
26,3,6,1,2,
8,3,6,1,2,4,
83,3,6,1,2,4,5,
6,3,6,1,2,5,4,
12,3,6,1,4,
10,3,6,1,4,2,
72,3,6,1,4,2,5,
1,3,6,1,4,5,
3,3,6,1,4,5,2,
2,3,6,1,5,
2,3,6,1,5,2,4,
1,3,6,1,5,4,2,
63,3,6,2,
20,3,6,2,1,
5,3,6,2,1,4,
25,3,6,2,1,4,5,
1,3,6,2,1,5,4,
6,3,6,2,4,
2,3,6,2,4,1,
10,3,6,2,4,1,5,
