6,3,
1,1,3,5,2,
4,3,1,5,
73,4,3,
4,1,2,3,5,4,
1,1,4,3,2,5,6,
1,1,5,3,2,4,6,
5,6,5,3,
1,3,2,1,5,4,
1,2,5,1,3,6,4,
3,2,3,4,
1,1,2,6,5,3,4,
2,1,2,4,5,
32,1,5,2,
3,5,4,3,1,2,6,
3,2,1,3,4,6,5,
1,4,2,1,3,5,6,
12,5,3,4,
1,4,6,1,
1,5,2,4,1,3,6,
6,4,6,
9,2,1,5,3,4,
2,5,6,1,
4,2,1,3,5,
4,4,3,6,5,1,2,
4,3,2,4,
35,2,1,5,3,4,6,
1,2,3,5,6,1,4,
22,1,2,3,4,5,
2,4,3,5,1,2,6,
1,2,5,6,
14,3,4,5,6,1,2,
1,5,3,6,
1,6,1,4,
2,5,4,3,6,2,1,
1,4,6,2,
141,6,3,4,
4,3,5,4,
57,1,2,3,4,5,6,
2,1,2,5,4,3,
5,1,5,2,4,3,6,
7,1,3,4,
1,4,5,6,3,
6,6,4,3,2,1,5,
15,3,4,6,5,2,1,
9,3,4,1,2,5,
3,1,3,2,4,5,6,
2,2,3,4,1,5,6,
7,1,5,3,
2,3,5,2,4,1,
391,3,4,
2,5,2,
18,6,4,3,5,2,1,
1,6,1,2,5,3,4,
3,1,2,5,4,
1,6,2,3,1,5,4,
4,2,1,5,6,3,4,
1,5,2,1,4,
4,1,2,4,3,6,5,
3,1,3,2,4,
6,3,4,5,6,
2,3,6,5,
1,2,1,3,6,
38,1,
3,3,2,
1,5,4,6,1,3,2,
1,2,6,1,
3,3,4,1,2,6,5,
2,4,2,6,
1,2,3,1,4,
12,5,1,2,3,4,
2,3,2,4,1,5,6,
18,1,2,4,3,5,6,
32,2,1,5,4,3,6,
6,2,1,4,3,
8,1,2,5,3,
3,2,4,
1,2,3,5,4,1,6,
1,6,5,3,2,1,4,
31,1,2,3,4,
5,4,6,5,
1,6,2,4,1,
1,2,4,6,1,3,5,
1,6,1,3,2,4,5,
2,4,5,6,
1,4,3,6,2,5,1,
11,4,3,2,
2,5,3,2,
1,3,5,1,2,4,
3,4,3,2,1,5,
1,1,2,5,3,6,4,
7,4,5,3,
4,5,3,4,1,2,6,
7,6,4,5,
1,5,1,4,2,3,
1,4,5,3,2,1,6,
2,1,5,2,4,3,
1,5,6,1,3,2,
1,4,3,1,5,2,
2,5,4,
1,5,6,4,3,
3,3,5,6,
19,3,4,6,5,1,2,
1,3,6,2,
1,6,2,4,1,5,3,
1,5,3,4,6,1,2,
4,6,4,2,
1,5,4,1,3,2,
3,6,4,3,1,2,5,
8,1,5,2,3,4,6,
1,3,1,6,2,4,5,
7,2,1,3,4,
4,4,5,
4,5,1,2,4,3,
1,5,1,4,2,3,6,
9,1,5,
1,3,4,2,5,1,6,
1,1,5,4,2,3,6,
32,3,4,2,
2,1,4,2,3,5,6,
5,4,3,1,2,5,6,
1,1,4,2,3,6,5,
1,2,1,4,5,3,6,
1,4,3,5,2,1,
1,1,6,2,
1,4,3,6,2,1,5,
1,3,1,2,4,5,6,
1,1,5,3,6,4,2,
12,4,3,2,1,5,6,
29,2,
1,3,5,1,
1,3,5,4,2,1,
41,4,3,5,
53,5,
4,5,6,4,3,2,1,
1,5,2,1,6,4,3,
8,2,1,6,
3,2,5,4,
2,5,1,2,3,
1,2,3,1,5,4,
1,4,2,1,3,
11,5,1,2,3,4,6,
1,6,2,1,4,5,
1,1,4,2,3,
9,5,2,1,3,4,6,
3,2,1,4,3,6,5,
4,6,5,2,
16,1,2,6,
20,1,2,5,3,4,
