6,3,
1,1,5,4,2,6,
13,3,1,5,
2,2,4,6,5,3,
1,1,4,3,5,6,2,
27,6,2,5,
56,4,3,
1,4,2,3,
1,6,2,3,
2,4,5,2,6,3,
5,2,6,5,4,1,
1,4,3,2,6,5,1,
4,4,5,1,2,6,3,
2,2,3,4,
2,2,6,5,1,
4,5,4,3,1,2,6,
1,4,2,1,3,5,6,
5,4,5,2,6,
3,4,1,5,3,
17,5,3,4,
208,2,6,4,
18,6,2,4,5,1,3,
3,2,6,3,5,4,1,
3,4,6,1,
17,4,6,
1,4,6,3,2,
1,4,3,2,6,
1,1,2,6,4,5,3,
3,6,2,4,5,3,1,
1,2,4,6,1,5,
10,2,6,4,5,3,
14,2,6,5,4,
1,6,5,2,4,
1,3,2,4,
1,2,3,5,6,
19,4,3,5,1,2,6,
1,2,6,1,3,4,5,
2,4,6,5,2,
4,2,6,4,3,5,1,
4,2,5,6,
1,4,5,3,2,1,
1,4,1,3,5,
1,3,1,4,5,2,6,
1,4,5,2,1,3,
1,3,4,5,6,1,2,
1,5,3,6,
7,3,4,1,5,
6,4,2,6,1,5,3,
30,4,6,2,
62,3,5,4,
2,4,1,6,2,5,3,
1,6,3,4,
1,4,1,2,6,5,
1,1,5,2,6,4,3,
1,2,1,6,5,4,3,
2,5,3,2,6,4,1,
1,2,4,6,3,
1,6,4,3,2,1,5,
2,1,3,4,
1,5,6,4,2,
2,6,4,2,5,
1,5,1,4,3,2,6,
1,1,5,3,
89,3,4,
2,5,2,
1,2,6,5,3,
2,2,3,6,4,
1,3,6,5,1,2,4,
16,4,5,3,1,
28,4,3,5,1,
1,4,5,6,1,2,3,
1,1,2,5,4,
1,2,1,4,6,
2,5,1,3,4,
1,6,2,3,1,5,4,
21,2,6,1,4,5,3,
1,2,1,6,5,4,
1,1,6,5,
1,4,1,6,5,
37,1,
4,2,6,5,4,3,
1,4,1,5,3,6,2,
1,4,5,3,1,6,2,
80,4,2,6,
77,2,6,1,
9,4,6,2,5,1,3,
1,5,3,4,2,6,1,
2,2,6,5,1,3,4,
3,4,6,2,3,5,1,
1,3,4,6,1,5,
3,4,2,6,1,
1,1,2,4,3,5,6,
1,4,5,1,6,3,2,
24,2,4,
3,2,4,6,5,
4,6,2,4,1,
6,4,6,5,
8,4,5,6,
4,4,3,2,
1,4,5,6,3,2,1,
1,5,3,2,
4,6,2,4,5,1,
3,4,5,3,6,1,2,
1,4,1,5,2,
65,4,5,3,
1,5,2,4,1,6,
2,2,4,6,1,5,3,
2,6,4,5,
1,6,2,1,3,5,4,
3,4,5,3,2,1,6,
32,5,4,
1,2,3,1,5,4,6,
1,5,4,1,3,2,6,
1,4,2,5,6,1,
1,5,6,4,3,
539,2,6,
1,3,6,2,
1,1,4,3,5,2,6,
6,6,2,4,1,5,3,
5,6,2,4,5,
2,6,2,1,5,
1,5,6,2,4,3,1,
7,6,4,2,
1,5,4,1,2,6,
1,4,5,3,1,6,
2,2,4,3,6,5,1,
1,4,1,3,5,2,6,
3,4,6,2,1,5,3,
154,4,5,
7,1,5,
1,3,4,2,5,1,6,
1,5,1,6,2,3,4,
1,4,5,3,6,2,
3,4,3,1,2,5,6,
5,4,1,5,2,6,3,
5,3,4,1,5,2,6,
1,4,3,5,1,6,
4,1,6,2,
1,3,5,4,6,2,1,
71,2,
23,3,5,1,
2,4,1,2,6,
130,4,3,5,
5,6,2,5,4,
3,4,5,2,6,1,3,
59,5,
6,2,1,6,
1,5,6,4,3,2,1,
17,2,6,4,1,5,3,
4,4,3,1,5,2,6,
1,4,6,2,5,3,1,
2,6,4,2,5,3,1,
4,2,5,4,
2,5,4,3,2,6,
10,2,6,4,1,
1,6,2,1,4,5,
4,4,5,3,2,6,
2,4,3,1,2,6,5,
29,2,6,5,4,1,3,
8,1,2,6,
1,1,3,4,5,2,6,
2,2,4,6,5,3,1,
4,6,5,2,
3,4,5,6,2,3,1,
1,4,6,2,5,1,
1,3,5,1,2,6,4,
31,4,1,5,
4,2,5,6,4,
4,6,1,2,
1,4,5,2,1,3,6,
5,6,2,1,4,5,3,
1,4,3,5,2,
2,2,4,5,6,1,3,
8,3,2,6,
1,3,5,4,6,1,2,
5,1,2,
1,3,1,2,6,5,4,
1,3,4,5,2,6,
1,4,3,6,
26,4,2,
17,4,5,2,
1,3,5,6,2,1,4,
2,4,1,3,5,6,2,
6,5,4,2,
5,4,1,2,
1,1,6,2,3,4,5,
1,4,5,2,1,
3,3,1,5,4,6,2,
1,3,4,2,5,6,1,
1,6,3,2,5,4,1,
44,2,4,6,
1,6,2,1,5,3,4,
1,4,3,6,5,
3,4,5,2,3,6,
1,2,6,5,1,3,
1,4,2,5,3,
5,1,4,
2,3,5,1,4,2,6,
1,3,5,1,4,
4,3,2,5,
1,5,2,4,
1,1,4,5,6,2,3,
1,4,5,1,3,6,2,
1,6,1,4,2,5,3,
10,4,5,3,1,2,6,
2,5,6,2,3,4,1,
452,4,
2,6,2,1,3,4,5,
1,5,3,1,2,
4,4,3,1,5,
3,2,6,5,1,4,
1,6,2,1,4,
1,6,3,5,
6,2,4,6,5,1,3,
2,2,3,
1,5,6,2,1,4,3,
2,5,2,6,4,
23,3,4,5,1,2,6,
29,4,1,
5,2,5,
1,2,1,5,6,
1,1,3,2,5,4,6,
17,5,4,3,
3,2,4,3,
1,1,4,3,5,
3,1,5,4,
4,2,6,1,5,
2,4,2,6,5,3,
1,5,1,4,6,
57,6,2,4,
3,5,4,1,6,2,3,
1,6,2,3,5,4,1,
2,5,3,4,1,
